,SPID,VisitDate,# Paper,% Paper,# Plastic,% Plastic
8522,10375,2019-04-14 07:39:12,3,1.0,0,0.0
8523,16462,2019-04-14 07:43:48,0,0.0,1,1.0
8524,16462,2019-04-14 07:45:15,0,0.0,1,1.0
8525,15377,2019-04-14 07:46:41,2,1.0,0,0.0
8526,15373,2019-04-14 07:57:52,3,1.1,0,0.0
8527,10377,2019-04-14 08:06:12,2,1.0,0,0.0
8528,16462,2019-04-14 08:14:04,2,1.1,0,0.0
8529,16170,2019-04-14 08:14:13,0,0.0,2,1.0
8530,16170,2019-04-14 08:15:05,0,0.0,2,1.0
8531,15880,2019-04-14 08:26:04,3,0.87,0,0.0
8532,17182,2019-04-14 08:33:55,2,1.0,0,0.0
8533,9959,2019-04-14 08:40:18,0,0.0,1,1.1
8534,16254,2019-04-14 08:40:21,2,0.8,0,0.0
8535,16161,2019-04-14 08:48:22,3,0.87,0,0.0
8536,16169,2019-04-14 08:54:33,2,0.8,0,0.0
8537,14419,2019-04-14 08:55:38,3,0.8,0,0.0
8538,16158,2019-04-14 08:59:50,0,0.0,2,0.8
8539,16905,2019-04-14 09:04:17,2,0.8,0,0.0
8540,16164,2019-04-14 09:12:58,3,0.8,0,0.0
8541,16131,2019-04-14 09:16:47,0,0.0,1,1.0
8542,15977,2019-04-14 09:22:20,6,0.83,0,0.0
8543,16164,2019-04-14 09:26:06,0,0.0,1,1.1
8544,16131,2019-04-14 09:26:47,2,1.0,0,0.0
8545,15880,2019-04-14 09:34:42,0,0.0,1,1.1
8546,16134,2019-04-14 09:34:56,1,1.0,0,0.0
8547,16159,2019-04-14 09:43:34,2,0.8,0,0.0
8548,15372,2019-04-14 09:45:35,0,0.0,1,1.1
8549,16473,2019-04-14 09:46:03,3,0.33,0,0.0
8550,16084,2019-04-14 09:54:37,2,0.8,0,0.0
8551,10914,2019-04-14 10:02:08,5,0.48,0,0.0
8552,15479,2019-04-14 10:04:44,0,0.0,2,1.1
8553,16352,2019-04-14 10:04:48,2,1.0,0,0.0
8554,16170,2019-04-14 10:13:02,3,0.67,0,0.0
8555,16273,2019-04-14 10:18:52,4,0.6,0,0.0
8556,15801,2019-04-14 10:19:36,0,0.0,2,1.1
8557,16158,2019-04-14 10:23:08,2,1.1,0,0.0
8558,15801,2019-04-14 10:25:03,0,0.0,2,1.1
8559,9959,2019-04-14 10:33:52,2,0.9,0,0.0
8560,9942,2019-04-14 10:39:17,0,0.0,1,1.1
8561,16106,2019-04-14 10:42:37,2,1.0,0,0.0
8562,10912,2019-04-14 10:43:44,1,0.8,0,0.0
8563,16059,2019-04-14 10:49:39,0,0.0,2,1.0
8564,16162,2019-04-14 10:55:27,2,0.8,0,0.0
8565,12462,2019-04-14 10:58:20,2,0.8,0,0.0
8566,16192,2019-04-14 11:00:02,0,0.0,1,1.1
8567,16163,2019-04-14 11:10:04,2,0.9,0,0.0
8568,16190,2019-04-14 11:11:55,0,0.0,2,1.05
8569,15818,2019-04-14 11:15:48,3,0.8,0,0.0
8570,16168,2019-04-14 11:23:08,2,0.8,0,0.0
8571,15796,2019-04-14 11:26:12,0,0.0,2,1.1
8572,16165,2019-04-14 11:30:08,2,1.0,0,0.0
8573,9942,2019-04-14 11:36:37,1,1.0,0,0.0
8574,15818,2019-04-14 11:39:41,0,0.0,2,1.05
8575,15796,2019-04-14 11:42:19,3,0.93,0,0.0
8576,16351,2019-04-14 11:47:15,1,1.1,0,0.0
8577,15930,2019-04-14 11:49:06,3,0.87,0,0.0
8578,15977,2019-04-14 11:52:31,0,0.0,2,1.1
8579,16059,2019-04-14 11:56:58,3,1.0,0,0.0
8580,14419,2019-04-14 12:05:49,0,0.0,2,1.1
8581,16299,2019-04-14 12:08:56,4,0.7,0,0.0
8582,7444,2019-04-14 12:18:06,2,0.6,0,0.0
8583,16192,2019-04-14 12:27:10,3,1.0,0,0.0
8584,16473,2019-04-14 12:31:05,0,0.0,2,1.1
8585,15900,2019-04-14 12:36:30,5,0.68,0,0.0
8586,16731,2019-04-14 12:40:47,2,0.6,0,0.0
8587,10914,2019-04-14 12:42:55,0,0.0,5,1.06
8588,16190,2019-04-14 12:54:28,2,1.0,0,0.0
8589,15816,2019-04-14 12:59:55,2,0.6,0,0.0
8590,15788,2019-04-14 13:20:50,3,0.8,0,0.0
8591,15849,2019-04-14 13:28:59,4,0.8,0,0.0
8592,16273,2019-04-14 13:43:01,0,0.0,2,1.1
8593,16273,2019-04-14 13:46:10,0,0.0,2,1.1
8594,15479,2019-04-14 13:47:11,3,1.0,0,0.0
8595,12462,2019-04-14 14:16:15,0,0.0,1,1.1
8596,15372,2019-04-14 14:33:00,2,1.0,0,0.0
8597,15930,2019-04-14 14:37:56,0,0.0,2,1.1
8598,15930,2019-04-14 14:40:18,0,0.0,2,1.1
8599,16133,2019-04-14 14:46:08,4,1.0,0,0.0
8600,16170,2019-04-14 14:56:23,3,0.73,0,0.0
8601,9942,2019-04-14 15:10:39,1,0.6,0,0.0
8602,16070,2019-04-14 15:25:45,2,1.0,0,0.0
8603,10914,2019-04-14 15:40:18,4,0.9,0,0.0
8604,16473,2019-04-14 15:51:30,3,0.87,0,0.0
8605,16059,2019-04-14 16:03:18,0,0.0,2,0.6
8606,15818,2019-04-14 16:06:17,3,0.8,0,0.0
8607,16299,2019-04-14 16:11:27,0,0.0,4,1.0
8608,7444,2019-04-14 16:18:56,0,0.0,2,1.0
8609,15796,2019-04-14 16:22:15,4,1.0,0,0.0
8610,15900,2019-04-14 16:30:26,0,0.0,2,1.1
8611,16190,2019-04-14 16:35:10,2,1.0,0,0.0
8612,15816,2019-04-14 16:38:25,0,0.0,2,1.0
8613,15849,2019-04-14 16:45:07,4,0.65,0,0.0
8614,15796,2019-04-14 16:53:41,0,0.0,2,1.0
8615,16731,2019-04-14 17:01:58,2,0.6,0,0.0
8616,15977,2019-04-14 17:04:41,0,0.0,2,0.8
8617,16192,2019-04-14 17:12:54,3,0.6,0,0.0
8618,7444,2019-04-14 17:23:14,2,0.8,0,0.0
8619,15788,2019-04-14 17:24:46,0,0.0,2,1.0
8620,16190,2019-04-14 17:33:36,0,0.0,2,0.8
8621,16299,2019-04-14 17:36:22,4,0.6,0,0.0
8622,15849,2019-04-14 17:43:41,0,0.0,2,1.0
8623,16059,2019-04-14 17:45:29,3,0.87,0,0.0
8624,16731,2019-04-14 18:03:55,0,0.0,1,1.1
8625,16192,2019-04-14 18:18:52,0,0.0,1,1.1
8626,16161,2019-04-15 06:33:01,3,0.47,2,0.6
8627,16254,2019-04-15 06:47:26,2,0.8,2,0.6
8628,15372,2019-04-15 07:01:39,2,0.6,1,0.6
8629,16133,2019-04-15 07:12:35,4,0.7,0,0.0
8630,14419,2019-04-15 07:17:13,3,1.1,2,0.8
8631,16462,2019-04-15 07:19:35,2,1.0,0,0.0
8632,10377,2019-04-15 07:25:52,2,1.1,1,1.1
8633,10375,2019-04-15 07:40:56,3,0.8,2,0.6
8634,15977,2019-04-15 07:42:55,6,1.1,2,1.0
8635,15479,2019-04-15 07:58:58,3,1.0,0,0.0
8636,16473,2019-04-15 08:01:03,3,1.0,2,0.8
8637,16980,2019-04-15 08:09:47,2,1.0,2,1.0
8638,10914,2019-04-15 08:19:15,5,1.0,5,0.6
8639,15801,2019-04-15 08:21:29,3,1.0,0,0.0
8640,16171,2019-04-15 08:33:59,2,0.4,1,0.4
8641,16273,2019-04-15 08:34:48,4,1.0,2,0.6
8642,9939,2019-04-15 08:37:59,2,1.0,1,0.6
8643,12854,2019-04-15 08:45:02,2,1.0,1,1.0
8644,16070,2019-04-15 08:48:30,2,1.0,2,0.6
8645,16135,2019-04-15 08:54:42,2,1.0,0,0.0
8646,10912,2019-04-15 08:55:58,1,1.0,1,1.0
8647,16168,2019-04-15 09:05:13,2,0.8,2,0.6
8648,12462,2019-04-15 09:07:34,2,1.0,1,0.4
8649,16165,2019-04-15 09:12:48,2,0.8,1,1.0
8650,9942,2019-04-15 09:19:38,1,1.0,1,1.0
8651,16351,2019-04-15 09:25:42,1,1.1,1,1.0
8652,15818,2019-04-15 09:26:36,3,1.0,2,1.0
8653,16105,2019-04-15 09:45:50,2,0.4,2,0.4
8654,15796,2019-04-15 09:47:38,4,1.0,2,1.0
8655,15816,2019-04-15 10:07:05,2,1.0,2,0.6
8656,16351,2019-04-15 10:07:37,1,0.8,1,0.8
8657,16163,2019-04-15 10:09:25,2,0.8,1,0.8
8658,16106,2019-04-15 10:11:22,2,0.8,0,0.0
8659,16106,2019-04-15 10:15:19,2,0.8,0,0.0
8660,16158,2019-04-15 10:19:33,2,1.05,0,0.0
8661,15788,2019-04-15 10:19:57,3,1.0,2,0.6
8662,9959,2019-04-15 10:28:26,2,1.1,1,0.8
8663,16190,2019-04-15 10:31:38,2,1.0,2,1.0
8664,16170,2019-04-15 10:38:02,3,1.0,2,1.0
8665,16352,2019-04-15 11:09:57,2,1.0,1,1.0
8666,16084,2019-04-15 11:19:59,2,1.1,1,1.0
8667,16059,2019-04-15 11:59:30,3,1.0,2,1.0
8668,16299,2019-04-15 12:25:20,4,0.8,4,0.6
8669,16162,2019-04-15 12:42:25,2,1.1,2,1.0
8670,16905,2019-04-15 12:57:44,2,0.6,1,0.6
8671,7444,2019-04-15 13:04:08,2,1.0,2,1.0
8672,16164,2019-04-15 13:06:08,3,0.8,1,1.0
8673,16906,2019-04-15 13:16:13,2,0.8,0,0.0
8674,16192,2019-04-15 13:21:36,3,1.0,1,1.0
8675,16131,2019-04-15 13:25:00,2,0.6,1,0.6
8676,16159,2019-04-15 13:35:10,2,1.0,1,0.8
8677,16136,2019-04-15 13:42:57,1,1.0,1,0.4
8678,16902,2019-04-15 13:45:52,2,0.8,1,1.0
8679,9935,2019-04-15 13:52:59,3,0.8,1,0.8
8680,16731,2019-04-15 14:08:26,2,1.0,1,1.0
8681,15849,2019-04-15 14:34:34,4,1.0,2,1.0
8682,16190,2019-04-15 14:44:08,2,0.8,0,0.0
8683,15900,2019-04-15 15:10:00,5,1.0,2,0.6
8684,15930,2019-04-15 15:33:01,3,1.0,2,0.8
8685,9942,2019-04-16 06:13:28,1,1.0,0,0.0
8686,16351,2019-04-16 06:18:43,1,0.6,0,0.0
8687,16017,2019-04-16 06:27:47,3,1.1,2,0.7
8688,16135,2019-04-16 06:46:51,0,0.0,1,1.0
8689,14419,2019-04-16 06:52:46,3,1.0,0,0.0
8690,9960,2019-04-16 06:53:13,2,1.0,1,1.0
8691,16160,2019-04-16 07:03:20,2,0.8,1,0.4
8692,15977,2019-04-16 07:11:55,6,1.0,2,0.8
8693,15801,2019-04-16 07:12:17,3,0.33,2,0.6
8694,16980,2019-04-16 07:21:20,2,0.6,0,0.0
8695,16371,2019-04-16 07:35:49,2,0.6,1,0.6
8696,16473,2019-04-16 07:36:53,3,1.0,0,0.0
8697,10374,2019-04-16 07:43:23,3,0.6,2,0.8
8698,10914,2019-04-16 07:51:48,5,1.0,0,0.0
8699,15479,2019-04-16 07:55:58,3,0.67,2,0.8
8700,16273,2019-04-16 08:04:51,4,0.8,0,0.0
8701,15750,2019-04-16 08:08:53,0,0.0,2,1.0
8702,16070,2019-04-16 08:14:35,2,1.0,0,0.0
8703,10912,2019-04-16 08:19:54,1,1.0,0,0.0
8704,15377,2019-04-16 08:24:40,2,1.0,1,1.0
8705,15818,2019-04-16 08:32:59,3,1.0,0,0.0
8706,10377,2019-04-16 08:42:40,2,1.0,1,0.8
8707,16462,2019-04-16 08:51:02,0,0.0,1,1.0
8708,15796,2019-04-16 08:51:36,4,1.0,2,0.8
8709,16133,2019-04-16 08:56:04,4,0.5,2,1.0
8710,15930,2019-04-16 09:05:28,3,1.0,0,0.0
8711,15880,2019-04-16 09:10:36,3,1.0,1,1.0
8712,17182,2019-04-16 09:24:04,2,1.0,1,1.0
8713,16169,2019-04-16 09:34:46,2,0.8,0,0.0
8714,15900,2019-04-16 09:43:36,5,0.6,0,0.0
8715,16162,2019-04-16 09:43:43,2,1.0,0,0.0
8716,16134,2019-04-16 10:56:42,1,1.0,1,1.0
8717,16059,2019-04-16 11:05:03,3,1.0,2,0.6
8718,16131,2019-04-16 11:07:38,2,0.4,1,0.4
8719,16084,2019-04-16 11:15:50,2,0.6,1,0.6
8720,16299,2019-04-16 11:19:55,4,0.8,4,0.4
8721,16170,2019-04-16 11:27:47,3,0.6,0,0.0
8722,7444,2019-04-16 11:36:26,2,1.0,0,0.0
8723,16192,2019-04-16 11:50:27,3,1.0,1,1.0
8724,16902,2019-04-16 11:57:22,2,0.6,0,0.0
8725,9959,2019-04-16 11:58:48,2,1.0,0,0.0
8726,16106,2019-04-16 12:06:12,2,0.6,2,0.8
8727,16731,2019-04-16 12:07:01,2,1.0,0,0.0
8728,16158,2019-04-16 12:17:44,2,1.0,2,1.0
8729,15849,2019-04-16 12:29:32,4,1.0,0,0.0
8730,16190,2019-04-16 12:59:00,2,1.0,0,0.0
8731,16190,2019-04-16 12:59:36,2,1.0,2,0.6
8732,15816,2019-04-16 13:06:37,2,1.0,0,0.0
8733,15788,2019-04-16 13:18:15,3,0.8,0,0.0
8750,15801,2019-04-17 06:12:23,3,0.8,0,0.0
8751,16980,2019-04-17 06:23:28,2,0.8,2,0.8
8752,15479,2019-04-17 06:36:40,3,0.53,0,0.0
8753,10375,2019-04-17 06:46:36,3,0.8,0,0.0
8754,14419,2019-04-17 06:55:23,3,1.0,2,1.0
8755,10377,2019-04-17 07:01:48,2,0.7,1,0.6
8756,16462,2019-04-17 07:09:54,2,1.0,0,0.0
8757,15977,2019-04-17 07:14:04,6,1.0,2,0.8
8758,15372,2019-04-17 07:22:16,2,0.8,1,0.8
8759,16254,2019-04-17 07:32:46,2,1.0,0,0.0
8760,16161,2019-04-17 07:39:11,3,0.4,2,0.4
8761,16473,2019-04-17 07:39:46,3,0.8,2,0.8
8762,10914,2019-04-17 07:52:04,5,1.0,0,0.0
8763,16162,2019-04-17 07:58:40,2,1.0,0,0.0
8764,16905,2019-04-17 08:06:10,2,0.4,1,0.2
8765,16273,2019-04-17 08:07:46,4,1.0,2,1.0
8766,16164,2019-04-17 08:12:37,3,1.0,1,1.0
8767,16131,2019-04-17 08:27:09,2,0.4,1,0.6
8768,16070,2019-04-17 08:28:34,2,1.0,2,0.8
8769,10912,2019-04-17 08:35:23,1,0.8,1,0.8
8770,16159,2019-04-17 08:48:24,2,0.6,1,0.6
8771,12462,2019-04-17 08:48:32,2,1.0,1,1.0
8772,9935,2019-04-17 08:57:36,3,0.4,1,0.4
8773,16084,2019-04-17 09:06:13,2,0.6,1,0.4
8774,15818,2019-04-17 09:09:09,3,1.0,2,1.0
8775,16352,2019-04-17 09:20:00,2,1.0,1,1.0
8776,16170,2019-04-17 09:20:25,3,0.8,2,0.6
8777,15796,2019-04-17 09:31:18,4,1.0,2,1.0
8778,9959,2019-04-17 09:31:34,2,0.4,0,0.0
8779,16106,2019-04-17 09:39:14,2,0.8,0,0.0
8780,16158,2019-04-17 09:47:36,2,1.0,0,0.0
8781,15930,2019-04-17 09:49:31,3,1.0,2,0.8
8782,16105,2019-04-17 09:57:47,2,0.6,1,0.6
8783,15900,2019-04-17 10:07:34,5,0.8,2,0.6
8784,16168,2019-04-17 11:12:11,2,0.6,0,0.0
8785,16165,2019-04-17 11:17:39,2,0.8,1,0.8
8786,9942,2019-04-17 11:24:01,1,1.0,1,0.6
8787,16351,2019-04-17 11:29:55,1,1.1,1,1.0
8788,15816,2019-04-17 11:37:39,2,0.8,0,0.0
8789,15788,2019-04-17 11:47:26,3,0.6,0,0.0
8790,16190,2019-04-17 12:00:11,2,1.0,2,0.8
8791,15849,2019-04-17 12:17:58,4,0.8,2,1.0
8792,16902,2019-04-17 12:36:18,2,0.2,1,0.2
8793,16731,2019-04-17 12:52:45,2,0.8,1,1.0
8794,16192,2019-04-17 13:09:27,3,0.8,1,1.0
8795,7444,2019-04-17 13:41:22,2,1.0,2,0.8
8796,16299,2019-04-17 13:42:32,4,0.8,4,0.8
8797,16059,2019-04-17 13:56:44,3,1.0,2,1.0
8798,15796,2019-04-17 16:10:24,0,0.0,2,0.8
8805,9942,2019-04-18 06:21:07,1,0.8,0,0.0
8806,16351,2019-04-18 06:23:22,1,0.6,0,0.0
8807,16135,2019-04-18 06:36:10,2,0.8,1,0.8
8808,12854,2019-04-18 06:50:57,2,1.0,1,1.0
8809,14419,2019-04-18 07:01:10,3,0.8,0,0.0
8810,15801,2019-04-18 07:02:33,3,0.67,2,0.6
8811,16980,2019-04-18 07:14:56,2,1.0,0,0.0
8812,15977,2019-04-18 07:26:24,6,1.0,2,1.0
8813,16371,2019-04-18 07:27:13,0,0.0,1,0.2
8814,15479,2019-04-18 07:33:18,3,1.0,0,0.0
8815,16473,2019-04-18 07:42:46,3,0.8,2,0.6
8816,15750,2019-04-18 07:43:11,3,1.0,0,0.0
8817,15377,2019-04-18 08:05:14,2,0.4,1,0.4
8818,10914,2019-04-18 08:08:26,5,1.0,5,1.0
8819,10377,2019-04-18 08:15:51,2,0.8,1,0.6
8820,16273,2019-04-18 08:22:19,4,1.0,0,0.0
8821,16133,2019-04-18 08:23:54,4,0.7,2,1.0
8822,16070,2019-04-18 08:32:12,2,1.0,0,0.0
8823,10912,2019-04-18 08:37:20,1,1.0,0,0.0
8824,15372,2019-04-18 08:42:18,2,0.8,1,0.4
8825,12462,2019-04-18 08:46:05,2,0.8,0,0.0
8826,15880,2019-04-18 08:53:44,3,0.4,1,0.4
8827,15818,2019-04-18 09:00:34,3,1.0,0,0.0
8828,17182,2019-04-18 09:02:07,0,0.0,1,1.0
8829,16169,2019-04-18 09:09:15,0,0.0,2,0.8
8830,16162,2019-04-18 09:20:09,2,1.0,2,1.0
8831,15796,2019-04-18 09:21:37,4,1.0,2,1.0
8832,16906,2019-04-18 09:32:14,2,0.4,1,0.4
8833,15930,2019-04-18 09:34:57,3,0.8,0,0.0
8834,16131,2019-04-18 09:38:52,2,0.6,1,0.4
8835,15900,2019-04-18 09:46:42,5,0.8,0,0.0
8836,16134,2019-04-18 09:48:56,1,1.0,1,0.4
8837,16136,2019-04-18 09:56:55,1,0.8,0,0.0
8838,16084,2019-04-18 10:06:09,2,0.6,1,0.6
8839,16170,2019-04-18 10:14:51,3,1.0,0,0.0
8840,9959,2019-04-18 10:23:59,2,1.0,1,1.0
8841,16106,2019-04-18 10:34:49,2,0.8,0,0.0
8842,16158,2019-04-18 10:42:09,2,0.8,0,0.0
8843,16059,2019-04-18 11:04:16,3,0.8,2,0.8
8844,16299,2019-04-18 11:15:24,4,0.8,4,0.6
8845,7444,2019-04-18 11:30:41,2,1.0,0,0.0
8846,16192,2019-04-18 11:49:18,3,1.0,1,1.0
8847,16731,2019-04-18 12:05:41,2,0.8,0,0.0
8848,16902,2019-04-18 12:12:47,2,0.4,0,0.0
8849,15849,2019-04-18 12:26:47,4,1.0,0,0.0
8850,16190,2019-04-18 12:44:49,2,1.1,2,1.1
8851,15788,2019-04-18 13:06:22,3,1.0,2,1.0
8852,15816,2019-04-18 13:25:30,2,1.0,2,0.8
8853,16017,2019-04-19 06:07:54,0,0.0,2,0.6
8854,16171,2019-04-19 06:16:55,2,0.7,1,0.4
8855,9939,2019-04-19 06:23:51,2,0.6,1,0.8
8856,15801,2019-04-19 06:32:44,3,0.87,0,0.0
8857,16980,2019-04-19 06:40:25,2,1.0,2,0.9
8858,10374,2019-04-19 06:49:59,3,1.0,2,0.8
8859,15479,2019-04-19 07:08:05,3,1.0,2,0.6
8860,10375,2019-04-19 07:21:04,3,1.0,2,0.6
8861,14419,2019-04-19 07:25:57,0,0.0,1,1.1
8862,10377,2019-04-19 07:45:19,2,1.1,1,1.0
8863,14419,2019-04-19 07:48:10,3,0.93,0,0.0
8864,15818,2019-04-19 07:51:11,0,0.0,2,1.1
8865,16462,2019-04-19 07:56:32,2,1.0,1,0.8
8866,16473,2019-04-19 08:04:17,0,0.0,2,1.1
8867,16352,2019-04-19 08:04:49,2,1.0,1,0.6
8868,16473,2019-04-19 08:09:38,3,0.8,0,0.0
8869,16273,2019-04-19 08:16:40,0,0.0,2,0.8
8870,12462,2019-04-19 08:36:29,0,0.0,1,1.1
8871,12462,2019-04-19 08:37:13,0,0.0,1,1.1
8872,16084,2019-04-19 08:44:59,2,0.6,1,0.2
8873,15977,2019-04-19 08:51:44,0,0.0,2,1.05
8874,15372,2019-04-19 08:54:06,2,1.0,1,1.0
8875,17182,2019-04-19 09:01:19,2,1.0,0,0.0
8876,10914,2019-04-19 09:07:21,5,0.92,0,0.0
8877,16254,2019-04-19 09:07:52,2,0.7,2,0.6
8878,16170,2019-04-19 09:08:15,2,1.0,0,0.0
8879,15796,2019-04-19 09:08:34,0,0.0,2,1.1
8880,16161,2019-04-19 09:15:19,3,0.6,2,0.4
8881,15796,2019-04-19 09:18:30,4,0.85,0,0.0
8882,15930,2019-04-19 09:20:34,0,0.0,2,1.0
8883,16190,2019-04-19 09:24:00,2,0.9,0,0.0
8884,16169,2019-04-19 09:24:19,2,0.8,0,0.0
8885,16192,2019-04-19 09:27:49,3,1.0,0,0.0
8886,15900,2019-04-19 09:30:05,0,0.0,2,1.1
8887,16162,2019-04-19 09:32:14,2,1.0,0,0.0
8888,16905,2019-04-19 09:39:26,2,1.0,0,0.0
8889,16190,2019-04-19 09:41:49,0,0.0,2,0.8
8890,16273,2019-04-19 09:42:58,4,0.7,0,0.0
8891,16164,2019-04-19 09:47:59,3,1.0,1,1.0
8892,15849,2019-04-19 09:50:39,0,0.0,2,1.05
8893,10912,2019-04-19 09:57:16,1,0.8,0,0.0
8894,16131,2019-04-19 10:08:29,2,0.4,1,0.4
8895,12462,2019-04-19 10:09:22,2,0.5,0,0.0
8896,16902,2019-04-19 10:11:36,0,0.0,1,0.6
8897,16159,2019-04-19 10:13:30,2,0.8,1,0.8
8898,16136,2019-04-19 10:23:19,0,0.0,1,0.2
8899,9935,2019-04-19 10:27:08,0,0.0,1,0.6
8900,16170,2019-04-19 10:35:14,3,1.0,2,1.0
8901,16731,2019-04-19 10:39:39,0,0.0,1,0.8
8902,15930,2019-04-19 10:48:28,3,0.6,0,0.0
8903,9959,2019-04-19 10:50:44,2,1.0,0,0.0
8904,16192,2019-04-19 10:52:25,0,0.0,1,1.1
8905,7444,2019-04-19 11:04:01,0,0.0,2,1.0
8906,16299,2019-04-19 11:12:42,0,0.0,4,0.6
8907,16059,2019-04-19 11:26:02,0,0.0,2,1.0
8908,15900,2019-04-19 11:29:41,5,0.72,0,0.0
8909,15816,2019-04-19 11:37:44,2,0.7,0,0.0
8910,15788,2019-04-19 11:45:24,3,0.47,0,0.0
8911,15849,2019-04-19 12:05:18,4,0.7,0,0.0
8912,16105,2019-04-19 12:05:56,2,0.6,2,0.2
8913,16163,2019-04-19 12:11:13,2,1.0,1,1.0
8914,16106,2019-04-19 12:19:46,2,0.6,0,0.0
8915,16158,2019-04-19 12:28:23,2,1.0,2,1.0
8916,16731,2019-04-19 12:43:19,2,0.6,0,0.0
8917,16168,2019-04-19 12:43:30,2,0.8,2,0.4
8918,16165,2019-04-19 12:51:37,2,1.0,0,0.0
8919,16902,2019-04-19 12:57:37,2,0.4,0,0.0
8920,16351,2019-04-19 13:04:50,1,1.0,1,1.0
8921,7444,2019-04-19 13:23:05,2,0.9,0,0.0
8923,16299,2019-04-19 13:34:39,4,0.7,0,0.0
8925,16059,2019-04-19 13:43:44,3,1.0,0,0.0
8928,16070,2019-04-19 13:57:28,2,0.9,0,0.0
8930,10914,2019-04-19 14:10:50,5,0.88,0,0.0
8931,16473,2019-04-19 14:19:02,3,0.87,0,0.0
8934,15977,2019-04-19 14:40:38,6,1.0,0,0.0
8936,15796,2019-04-19 14:58:21,4,0.7,0,0.0
8938,16190,2019-04-19 15:09:24,2,1.0,0,0.0
8940,16192,2019-04-19 15:21:07,3,1.0,0,0.0
8950,10377,2019-04-20 06:33:55,2,1.0,0,0.0
8951,16371,2019-04-20 06:47:29,2,0.9,0,0.0
8952,16980,2019-04-20 07:01:28,2,1.0,0,0.0
8953,15801,2019-04-20 07:12:51,3,1.0,0,0.0
8954,12854,2019-04-20 07:19:16,2,0.9,0,0.0
8955,16160,2019-04-20 07:24:35,2,0.4,0,0.0
8956,15750,2019-04-20 07:31:33,0,0.0,2,0.4
8957,9960,2019-04-20 07:31:41,2,0.8,0,0.0
8958,16135,2019-04-20 07:37:42,2,0.4,0,0.0
8959,16371,2019-04-20 07:47:59,0,0.0,1,0.6
8960,16017,2019-04-20 07:54:14,3,1.1,0,0.0
8961,16980,2019-04-20 07:57:42,0,0.0,2,0.7
8962,16351,2019-04-20 08:01:58,1,0.6,0,0.0
8963,9942,2019-04-20 08:07:31,1,0.8,0,0.0
8964,15377,2019-04-20 08:10:53,0,0.0,1,0.6
8965,16106,2019-04-20 08:19:09,2,0.6,0,0.0
8966,10377,2019-04-20 08:20:31,0,0.0,1,0.6
8967,9959,2019-04-20 08:26:36,2,0.7,0,0.0
8968,16084,2019-04-20 08:31:49,0,0.0,1,0.6
8969,16158,2019-04-20 08:35:01,2,0.6,0,0.0
8970,16352,2019-04-20 08:38:21,0,0.0,1,0.4
8971,16170,2019-04-20 08:43:25,3,0.53,0,0.0
8972,16106,2019-04-20 08:51:34,0,0.0,2,0.6
8973,16084,2019-04-20 08:52:38,2,0.6,0,0.0
8974,9935,2019-04-20 09:03:20,3,1.0,0,0.0
8975,16131,2019-04-20 09:08:57,0,0.0,1,0.6
8976,16136,2019-04-20 09:11:00,1,0.6,0,0.0
8977,16131,2019-04-20 09:19:51,2,0.4,0,0.0
8978,17182,2019-04-20 09:20:04,0,0.0,1,0.6
8979,14419,2019-04-20 09:21:17,3,0.8,0,0.0
8980,14419,2019-04-20 09:26:42,3,1.1,0,0.0
8981,16905,2019-04-20 09:31:36,0,0.0,1,0.8
8982,15880,2019-04-20 09:32:23,3,0.8,0,0.0
8983,15818,2019-04-20 09:47:13,3,1.0,0,0.0
8984,15479,2019-04-20 09:52:43,3,1.0,0,0.0
8985,16162,2019-04-20 09:56:03,0,0.0,2,0.7
8986,15977,2019-04-20 09:57:55,6,1.0,0,0.0
8987,16133,2019-04-20 10:07:33,3,0.8,0,0.0
8988,16133,2019-04-20 10:12:05,0,0.0,2,0.6
8989,16473,2019-04-20 10:12:53,3,0.8,0,0.0
8990,15372,2019-04-20 10:18:21,2,0.8,0,0.0
8991,10914,2019-04-20 10:23:15,5,0.88,0,0.0
8992,16160,2019-04-20 10:26:19,0,0.0,1,0.6
8993,16162,2019-04-20 10:32:06,2,1.0,0,0.0
8994,12854,2019-04-20 10:33:43,0,0.0,1,0.6
8995,16273,2019-04-20 10:35:46,4,1.0,0,0.0
8996,16165,2019-04-20 10:44:34,0,0.0,1,0.6
8997,16070,2019-04-20 10:50:15,2,1.0,0,0.0
8998,16351,2019-04-20 10:54:17,0,0.0,1,0.4
8999,15816,2019-04-20 10:56:10,2,0.8,0,0.0
9000,10912,2019-04-20 10:56:36,1,1.0,0,0.0
9001,15788,2019-04-20 11:04:38,3,0.53,0,0.0
9002,16192,2019-04-20 11:05:35,0,0.0,1,0.6
9003,12462,2019-04-20 11:07:14,2,0.8,0,0.0
9004,16190,2019-04-20 11:12:29,2,1.0,0,0.0
9005,15849,2019-04-20 11:16:57,4,0.7,0,0.0
9006,15796,2019-04-20 11:20:32,4,0.8,0,0.0
9007,15796,2019-04-20 11:32:00,0,0.0,2,0.7
9008,15930,2019-04-20 11:34:39,3,0.8,0,0.0
9009,15930,2019-04-20 11:35:45,3,1.0,0,0.0
9010,15900,2019-04-20 11:48:27,5,1.0,0,0.0
9011,14419,2019-04-20 11:51:06,0,0.0,2,0.7
9012,16731,2019-04-20 11:57:43,2,0.7,0,0.0
